Title,PublishedAt,ViewCount,LikeCount,DislikeCount,CommentCount,Duration,URL
외국인들은 이해 못하는 펄펄 끓는 순두부찌개 먹방ㅣSundubu-jjigaeㅣReal Mukbang 리얼먹방ㅣ,2023-01-30T11:00:04Z,2532770,37683,0,1116,9.62,https://www.youtube.com/watch?v=2ZPM8g_4lHE
"리얼먹방▶ 추앙하는 ""냉동식품 & 짜장범벅""☆ ft.석박지ㅣjjajang ramyun & Frozen foodㅣREAL SOUNDㅣASMR MUKBANGㅣ",2022-06-28T11:00:21Z,5310511,77199,0,1478,10.4,https://www.youtube.com/watch?v=S3zhQ1x5d98
"""로제찜닭"" 집에서 만든거 맞습니다 (ft.넙적당면,열무김치)ㅣRosé steamed chickenㅣReal Mukbangㅣ",2023-06-19T11:00:13Z,3992769,49905,0,829,11.18,https://www.youtube.com/watch?v=I_JxGxLTFi4
Real Mukbang:) Ramyun & Dimsum is more delicious when eaten as a late-night...🍜ㅣ라면먹방,2023-10-02T11:00:03Z,2499824,36637,0,941,10.58,https://www.youtube.com/watch?v=4YPRcvuhOWw
"Real mukbang:) Nurungji Samgyetang, How to make Nurungji ☆ Fresh kimchi can't be missed! 😋👍",2023-05-22T11:00:20Z,2762918,38496,0,908,10.77,https://www.youtube.com/watch?v=If4pBdJRMYA
"Real Mukbang:) I ate a huge fish with my family ☆ Spicy Fish Bone Soup, Soju",2024-02-01T11:00:21Z,1672536,25276,0,712,12.85,https://www.youtube.com/watch?v=EMdlh_HzL0k
Real mukbang:) Korean Spicy Chicken Feet Stew& giant rolled omelette (ft. Soju)☆ Dessert is tomato,2023-05-04T11:00:16Z,4291830,48530,0,1029,11.22,https://www.youtube.com/watch?v=XJ4LFq3GMvo
"리얼먹방▶ 볼때는 많은데 먹어보면 모자라는""조개전골""☆ ft.칼국수사리,소주ㅣClam SoupㅣREAL SOUNDㅣASMR MUKBANGㅣ",2022-05-14T11:00:26Z,8716219,96737,0,1889,15.33,https://www.youtube.com/watch?v=vyfUCRG2xBw
"리얼먹방▶ 스테이크에 맥주한잔 (ft.까르보나라파스타,함박로제파스타) ☆ 우리집이 ""홈스토랑""ㅣSteak & PastaㅣREAL SOUNDㅣASMR MUKBANGㅣ",2022-04-17T11:00:09Z,4427722,68759,0,1620,11.7,https://www.youtube.com/watch?v=PTvb1iJln3g
리얼먹방▶ 한우 아롱사태&스지 수육에 소주한잔☆집에서도 1시간이면 고급 술안주 가능👍ㅣKorean Beef Suyuk & SOJUㅣREAL SOUNDㅣASMR MUKBANGㅣ,2022-04-26T11:00:13Z,6083114,77022,0,1626,14.15,https://www.youtube.com/watch?v=ETqk0Qzq1WY
"어리굴젓,낙지젓갈 솥밥에 올려먹기(ft.누룽지)☆디저트는 참외ㅣPressure Cooker RiceㅣReal Mukbangㅣ",2023-03-16T11:00:17Z,2098224,32635,0,975,9.55,https://www.youtube.com/watch?v=NmGUe0Jvj3Y
"When cold day, I want Spicy Ramyun",2024-02-25T11:00:12Z,289848,15621,0,67,1.02,https://www.youtube.com/watch?v=Cqtj1vbFm-c
"매운쭈꾸미에 대창,곱창 들어가면 얼마나 맛있게요?ㅣSpicy octopus & Beef IntestineㅣReal Mukbangㅣ",2023-03-09T11:00:40Z,2385506,35731,0,747,8.8,https://www.youtube.com/watch?v=xD2W-aOOAl8
감자탕 만들기 차~암 쉽죠?ㅣGamjatangㅣReal Mukbangㅣ,2023-02-20T11:00:22Z,4031944,44729,0,1007,11.63,https://www.youtube.com/watch?v=d9LsYYY7nIA
"Real Mukbang:) I made Korean comfort food 'Spicy Chicken Soup', my dog ​​loves it more!",2024-02-29T11:00:19Z,1548227,26988,0,734,11.13,https://www.youtube.com/watch?v=QcJWdyIifj0
"리얼먹방:) 설이니까 돼지갈비 만들어봤어요 ★ ft. 여러가지 전, 김치ㅣDwaejigalbi & JeonㅣREAL SOUNDㅣASMR MUKBANGㅣ",2022-02-01T11:00:18Z,8049140,92135,0,2011,13.95,https://www.youtube.com/watch?v=QgQvh9i6CDw
Do you want a bite? #shorts #Grilledbeefintestinse,2023-03-17T11:00:11Z,428186,13713,0,70,1.0,https://www.youtube.com/watch?v=Fp8yDScdO6I
Real Mukbang:) Dakgalbi is a warming up to eat fried rice. ☆Korean Cheese fried rice,2023-04-10T11:00:31Z,3312117,42321,0,806,10.67,https://www.youtube.com/watch?v=bMGTKkM_QqY
Do you want a bite? #shorts #Gamjatang,2023-02-25T11:00:28Z,191083,7638,0,67,1.0,https://www.youtube.com/watch?v=j-apfBs3HBs
Juicy dumplings...🥟 #더미식육즙만두,2023-11-24T11:00:22Z,307154,13692,0,80,1.0,https://www.youtube.com/watch?v=TFj-SvFSwaM
우렁쌈밥&제육볶음 쌈밥정식!! 한국인의 집밥ㅣSsambapㅣReal Mukbang 리얼먹방ㅣ,2023-02-06T11:00:23Z,3482424,47897,0,978,10.2,https://www.youtube.com/watch?v=O6eHnzfDvFM
매운 치즈등갈비 위에 청양고추ㅣSpicy Cheese Back RibsㅣReal Mukbang 리얼먹방ㅣ,2023-02-02T11:00:41Z,2426915,35194,0,937,10.97,https://www.youtube.com/watch?v=sNNdxjpV_Bo
리얼먹방:) 생굴 무침 & 콜라 삼겹살 수육!! ★ ft.쌈채소ㅣSpicy Oyster & Samgyeopsal SuyukㅣMUKBANGㅣ,2022-11-16T11:00:18Z,3407722,49921,0,1377,12.55,https://www.youtube.com/watch?v=VwEgD87M9qw
Real Mukbang:) Spicy chicken feet & Fried chicken is fantastic ☆ Melty steamed egg custard,2023-10-09T11:00:32Z,8401532,75729,0,1125,12.22,https://www.youtube.com/watch?v=WatXGUESAII
뚝배기 돼지갈비찜 차~암 쉽죠?ㅣDwaeji-galbiㅣReal Mukbang 리얼먹방ㅣ,2023-01-16T11:00:11Z,1828033,30410,0,921,9.22,https://www.youtube.com/watch?v=9R7VaRzc3z0
