Title,PublishedAt,ViewCount,LikeCount,DislikeCount,CommentCount,Duration,URL
Amanda and Alan's HILARIOUS unseen bits 🤣 | Amanda and Alan's Italian Job,2023-02-18T11:00:40Z,56248,514,0,17,3.75,https://www.youtube.com/watch?v=umQYdsiunVg
Top FIVE moments from SAS Rogue Heroes 🔥🤩 BBC,2022-12-12T15:00:30Z,265085,1879,0,99,4.17,https://www.youtube.com/watch?v=UhxbjId4O5I
The Gallows Pole | Trailer - BBC,2023-05-19T15:15:02Z,94923,526,0,100,0.73,https://www.youtube.com/watch?v=j_oB2Guusk8
Philomena Cunk's most HILARIOUS interviews | Cunk on Earth - BBC,2022-11-01T16:00:11Z,3896383,106681,0,2648,5.07,https://www.youtube.com/watch?v=JWS-qfR6K3w
Queen + Adam Lambert rock ‘Don’t Stop Me Now’ | Platinum Party at the Palace - BBC,2022-06-05T16:00:24Z,1515564,16179,0,1254,4.63,https://www.youtube.com/watch?v=sDTvZJ5Z-Qo
How Coldplay created their most sustainable tour yet | The One Show,2022-10-04T19:00:12Z,110762,2161,0,105,5.18,https://www.youtube.com/watch?v=_S7m04SXJpI
THE YOUNGEST EVER ENTREPRENEUR IN THE DEN | Dragons' Den - BBC,2023-03-09T22:00:31Z,154743,1264,0,112,5.27,https://www.youtube.com/watch?v=v2Wp0tHplkM
How Happy Valley's Ryan grew from a boy to a man | BBC,2023-01-20T15:30:05Z,131172,842,0,71,3.37,https://www.youtube.com/watch?v=WDx4n9UyA4A
The Tenth Doctor regenerates | Doctor Who - BBC,2022-10-20T14:00:28Z,701565,11971,0,1137,3.67,https://www.youtube.com/watch?v=RB3z8Ehk6TI
Richard Ayoade's HILARIOUS opening monologue at the BAFTAs 2022 | BBC,2022-05-24T17:00:07Z,2047104,26467,0,832,4.0,https://www.youtube.com/watch?v=Ez4-AthROow
I lost my teeth for 8 hours at Glastonbury | Would I Lie To You? - BBC,2023-01-06T22:00:16Z,149221,1448,0,94,3.72,https://www.youtube.com/watch?v=jYq0Ra9suJo
Chris Carmack nails COUNTRY version of ⁣“Jump Around” by House of Pain 🤩 That's My Jam,2023-01-17T13:30:20Z,362392,2526,0,64,3.02,https://www.youtube.com/watch?v=_uj3GOf--94
Chloe x Halle perform FEELING GOOD 🔥 | The Earthshot Prize 2022 - BBC,2022-12-04T17:55:00Z,1027650,37429,0,1065,3.58,https://www.youtube.com/watch?v=QXEyhJJAO8E
Does David Mitchell have a fry-up named after him? | Would I Lie To You? - BBC,2023-02-25T22:00:13Z,383291,3997,0,155,4.17,https://www.youtube.com/watch?v=cLukw9ZO6MI
Works everytime 🍰 #TheBoyTheMoleTheFoxAndTheHorse #iPlayer,2022-12-31T07:00:30Z,18450,1506,0,0,0.32,https://www.youtube.com/watch?v=teT1YKoYZFE
Did Bob Mortimer lose his teeth to a KitKat Chunky? | Would I Lie To You? - BBC,2023-02-21T08:00:00Z,1232918,12793,0,915,4.97,https://www.youtube.com/watch?v=-2G512ayAMg
18-Year-Old Entrepreneur WOWS Dragons | Dragons' Den - BBC,2023-02-02T20:30:04Z,581939,3995,0,309,6.4,https://www.youtube.com/watch?v=Mjobty9mOFw
Katy Perry - Roar | Coronation Concert at Windsor Castle - BBC,2023-05-07T22:03:41Z,7116375,78670,0,3833,3.82,https://www.youtube.com/watch?v=znuFduBVBGE
A HIGH-ENERGY PITCH! | Dragons' Den - BBC,2023-03-02T21:00:09Z,68058,532,0,78,5.43,https://www.youtube.com/watch?v=RsTaThjbZGk
Incredible orca hunt 🤯 #FrozenPlanet2 #BBCiPlayer #iPlayer,2022-09-13T13:34:50Z,17732281,667316,0,11123,0.97,https://www.youtube.com/watch?v=wYxnscQJ9IE
Alesha Dixon performs ⁣“Shut Up” by Stormzy as a DISNEY PRINCESS  👏 That's My Jam,2022-12-17T22:30:04Z,674270,10252,0,256,2.68,https://www.youtube.com/watch?v=nraCOyWfymA
Devastating secret uncovered during student's ADHD diagnosis 😳 | Waterloo Road - BBC,2023-05-24T09:00:00Z,160365,1727,0,201,2.77,https://www.youtube.com/watch?v=a_ZQ2iYeRYs
How many brains does an octopus have? | Spy in the Ocean,2023-06-04T19:00:16Z,488963,8067,0,349,4.1,https://www.youtube.com/watch?v=minuhFCt62k
Daisy May Cooper and Lenny Rush are both legends 😂  Am I Being Unreasonable? – BBC,2022-11-06T11:00:02Z,283420,2910,0,155,4.18,https://www.youtube.com/watch?v=1O-zYoxtYV0
National Anthem at Westminster Abbey 🎶👑 | The Coronation of TM The King And Queen Camilla - BBC,2023-05-06T12:24:51Z,962803,7397,0,1050,1.75,https://www.youtube.com/watch?v=zbsGS18AYyI
Mayflies Trailer - BBC,2022-12-13T12:30:12Z,56674,232,0,17,0.5,https://www.youtube.com/watch?v=TyMVqVHzx0g
Unlikely Lines from a Children’s Book 👶👀  Mock The Week,2022-10-27T14:00:12Z,66531,909,0,40,3.98,https://www.youtube.com/watch?v=G4jQYFw3E6E
Where's David Tennant when you need him? #QueenOfOz #iPlayer #CatherineTate #DoctorWho,2023-06-21T14:00:08Z,77671,6770,0,30,0.48,https://www.youtube.com/watch?v=F6xR09aJeNM
Alan Carr worked as a 'dish pig' in Australia 😲😂 @OfficialGrahamNorton ✨ BBC,2023-01-14T16:00:13Z,54186,402,0,14,1.65,https://www.youtube.com/watch?v=TI21QA3m9fI
The Repair Shop's emotional restoration of this special family tribute ❤️ | Children In Need - BBC,2022-11-18T22:30:11Z,120157,1344,0,43,7.9,https://www.youtube.com/watch?v=veIityPcKXM
Rylan Clark CRINGES in Send To All 😂 Michael McIntyre’s Big Show,2023-01-15T15:00:00Z,221080,1761,0,52,5.48,https://www.youtube.com/watch?v=0CzfTTgQMZI
Lewis Capaldi PRANKED by Michael McIntyre toilet selfie text 😂 Michael McIntyre’s Big Show,2023-02-07T15:00:08Z,712670,5117,0,117,5.53,https://www.youtube.com/watch?v=HR4OzvHk8Q0
We'll never forget this Take That performance 🙌 | Coronation Concert at Windsor Castle - BBC,2023-05-07T22:25:06Z,3261475,22630,0,2021,5.85,https://www.youtube.com/watch?v=lcrg8ZkGIi8
Wild Isles 🦋🍄 | Trailer - BBC,2023-02-22T12:00:06Z,128069,1422,0,139,1.02,https://www.youtube.com/watch?v=C-KcTje9sMk
FUNNIEST Bloopers from Ghosts Series 4 | BBC,2022-11-08T17:00:02Z,800342,13558,0,409,7.57,https://www.youtube.com/watch?v=1qitT9qPrzY
Paloma Faith - Lullaby | Coronation Concert at Windsor Castle - BBC,2023-05-07T22:40:55Z,588367,4238,0,249,4.97,https://www.youtube.com/watch?v=lt6f7-sFfXo
Students hold POWERFUL silent protest | Waterloo Road,2023-02-15T10:00:09Z,54281,806,0,105,4.25,https://www.youtube.com/watch?v=GjZLbHrMHvI
Baby giraffe makes new friends | Serengeti - BBC,2023-02-26T17:30:10Z,214190,1293,0,45,3.58,https://www.youtube.com/watch?v=et-9rGM7AwE
A tale as old as time #MarieAntoinette #iPlayer,2023-02-16T20:00:18Z,155045,5521,0,164,1.0,https://www.youtube.com/watch?v=Xk-U9MawXB4
When Gordon stands up for Ashley ❤️ | Colin from Accounts - BBC,2023-05-22T09:00:13Z,38345,332,0,43,2.92,https://www.youtube.com/watch?v=RjeJms_Ht4M
Mongoose pups give warthogs a spa day | Serengeti - BBC,2023-01-22T18:00:09Z,2488538,3257,0,80,2.65,https://www.youtube.com/watch?v=PPDaWR0VPdY
Ferocious face-off between baboons and lionesses | Serengeti - BBC,2023-02-05T18:00:10Z,124918,656,0,45,2.93,https://www.youtube.com/watch?v=SRb8T2rk6KE
